word1,word2,n,decade
cleveland,lorain,1,pre1900
cleveland,putinbay,1,pre1900
clever,witty,1,pre1900
climate,white,1,pre1900
clofton,summit,1,pre1900
closed,friday,1,pre1900
cluded,negro,1,pre1900
cn,ment,1,pre1900
coal,mines,1,pre1900
coke,engine,1,pre1900
cold,blood,1,pre1900
cold,water,1,pre1900
collect,hundreds,1,pre1900
color,line,1,pre1900
colored,baptist,1,pre1900
colored,bishop,1,pre1900
colored,church,1,pre1900
colored,citizen,1,pre1900
colored,citizen's,1,pre1900
colored,families,1,pre1900
colored,girls,1,pre1900
colored,lady,1,pre1900
colored,musicians,1,pre1900
colored,question,1,pre1900
colored,school,1,pre1900
colored,teachers,1,pre1900
colored,women,1,pre1900
colored,youth,1,pre1900
columbia,1,1,pre1900
colusa,cal,1,pre1900
comfort,speed,1,pre1900
coming,generations,1,pre1900
command,belief,1,pre1900
committed,rape,1,pre1900
committed,sby,1,pre1900
common,human,1,pre1900
common,jest,1,pre1900
common,law,1,pre1900
commonest,rights,1,pre1900
community,reas,1,pre1900
commuted,sente,1,pre1900
company,officers,1,pre1900
company,pays,1,pre1900
company'a,ing,1,pre1900
competent,teachers,1,pre1900
competent,witness,1,pre1900
complete,list,1,pre1900
composed,deprive,1,pre1900
composition,spring,1,pre1900
comprehensive,sense,1,pre1900
con,1000,1,pre1900
con,ga,1,pre1900
con,girls,1,pre1900
con,tiful,1,pre1900
concert,begins,1,pre1900
concert,walnut,1,pre1900
concert,week,1,pre1900
concluding,dis,1,pre1900
concur,taking,1,pre1900
condign,pun,1,pre1900
condition,tonight,1,pre1900
confident,assertions,1,pre1900
congregation,band,1,pre1900
congressional,lim,1,pre1900
conor's,jury,1,pre1900
considerately,dealt,1,pre1900
consolation,illustrated,1,pre1900
conspiracies,insurrections,1,pre1900
constant,contact,1,pre1900
constant,demand,1,pre1900
constantly,reiterated,1,pre1900
constitution,bulwarks,1,pre1900
constitution,grants,1,pre1900
construction,durability,1,pre1900
construction,luxurious,1,pre1900
consultation,strictly,1,pre1900
contract,cash,1,pre1900
contracts,address,1,pre1900
control,national,1,pre1900
cords,hurried,1,pre1900
corgirl,hanging,1,pre1900
corinthian,st,1,pre1900
corns,bunions,1,pre1900
cost,12,1,pre1900
cotton,rice,1,pre1900
council,1,1,pre1900
council,1st,1,pre1900
count,double,1,pre1900
country,born,1,pre1900
country,constituting,1,pre1900
country,country,1,pre1900
country,north,1,pre1900
country,orderders,1,pre1900
country,produce,1,pre1900
country,simultaneously,1,pre1900
county,alabama,1,pre1900
county,brought,1,pre1900
county,citizens,1,pre1900
county,convention,1,pre1900
county,friday,1,pre1900
county,jail,1,pre1900
county,ky,1,pre1900
county,neb,1,pre1900
county,recently,1,pre1900
county,west,1,pre1900
courier,feared,1,pre1900
court,ad,1,pre1900
court,avenue,1,pre1900
court,boas,1,pre1900
courts,evaded,1,pre1900
cowardly,murderers,1,pre1900
crawford,expect,1,pre1900
create,sympathy,1,pre1900
creek,oct,1,pre1900
crime,alleged,1,pre1900
crime,allowed,1,pre1900
crime,fifteen,1,pre1900
crime,imputed,1,pre1900
crime,jail,1,pre1900
crime,taking,1,pre1900
criminal,code,1,pre1900
criminal,court,1,pre1900
criminal,judge,1,pre1900
criminal,superior,1,pre1900
cripple,creek,1,pre1900
crisis,arising,1,pre1900
critical,condition,1,pre1900
crooked,stories,1,pre1900
crossroads,mer,1,pre1900
crowd,returned,1,pre1900
crowing,infamy,1,pre1900
cruel,parent,1,pre1900
crushing,indictment,1,pre1900
cuba,chiefly,1,pre1900
cup,guilty,1,pre1900
curly,hair,1,pre1900
custalo's,hall,1,pre1900
custer,post,1,pre1900
cuts,sores,1,pre1900
cyl,master,1,pre1900
daily,disfigured,1,pre1900
daily,record,1,pre1900
daily,stopet,1,pre1900
daily,stops,1,pre1900
dallas,tetab,1,pre1900
dally,stops,1,pre1900
damaged,american,1,pre1900
dangerfield,returned,1,pre1900
danville,roanoke,1,pre1900
dare,defend,1,pre1900
dark,clould,1,pre1900
dark,suspicion,1,pre1900
data,county,1,pre1900
daughter's,virtue,1,pre1900
davidson,sibly,1,pre1900
day,3,1,pre1900
day,arose,1,pre1900
day,dur,1,pre1900
day,nights,1,pre1900
day,occurrences,1,pre1900
day,temptations,1,pre1900
day,white,1,pre1900
days,afterward,1,pre1900
days,gen,1,pre1900
days,lawrence,1,pre1900
days,passing,1,pre1900
days,remaining,1,pre1900
de,gerlach,1,pre1900
de,murguen,1,pre1900
de,pauw,1,pre1900
dead,bodies,1,pre1900
dead,negro,1,pre1900
deal,justly,1,pre1900
death,amid,1,pre1900
death,benefits,1,pre1900
death,event,1,pre1900
death,fourthwe,1,pre1900
death,notices,1,pre1900
death,penalty,1,pre1900
death,resulted,1,pre1900
debt,created,1,pre1900
december,31st,1,pre1900
december,3d,1,pre1900
decent,mankind,1,pre1900
deeds,charged,1,pre1900
deeds,press,1,pre1900
