"","X","file_id","newspaper_name","lynch_address","date","news_address","news_location_lon","news_location_lat","newspaper_city","newspaper_state_code","year","page","url","city_lynch","state_lynch","sn","lynching.lon","lynching.lat","miles","in_state","decade","Newspaper_State","Newspaper_Region","Newspaper_Region2"
"2034",2939,18069,"New Iberia enterprise and independent observer. ","Pittsburg, KS","1/3/1903","New Iberia, Louisiana",-91.81873,30.003536,"New Iberia","LA",1903,"seq-2","https://articleextractor.org/pages/18069/lu_eevee_ver01/sn88064328/1903/01/03/ed-1/seq-2/1","Pittsburg","KS","sn88064328",-94.70496,37.410884,539,"N","1900s","Louisiana","South","South"
"2035",2940,18070,"The Grenada sentinel ","Belleville, IL","11/7/1903","Grenada, Mississippi",-89.80842,33.769005,"Grenada","MS",1903,"seq-3","https://articleextractor.org/pages/18070/msar_eyelet_ver02/sn85034375/1903/11/07/ed-1/seq-3/1","Belleville","IL","sn85034375",-89.983993,38.52005,329,"N","1900s","Mississippi","South","South"
"2036",2941,18071,"The sun ","Brinkley, AR","6/26/1903","New York , New York",-74.00597,40.712775,"New York ","NY",1903,"seq-1","https://articleextractor.org/pages/18071/nn_decartes_ver01/sn83030272/1903/06/26/ed-1/seq-1/1","Brinkley","AR","sn83030272",-91.194581,34.887197,1020,"N","1900s","New York","Northeast","North"
"2037",2944,18072,"The progress-advertiser. ","Basin, WY","7/23/1903","Lexington, Mississippi",-90.05314,33.113183,"Lexington","MS",1903,"seq-3","https://articleextractor.org/pages/18072/msar_damask_ver02/sn87065338/1903/07/23/ed-1/seq-3/1","Basin","WY","sn87065338",-108.038989,44.379957,1240,"N","1900s","Mississippi","South","South"
"2038",2945,18073,"The Redwood gazette ","Tuscumbia, GA","4/26/1894","Redwood Falls, Minnesota",-95.11694,44.539404,"Redwood Falls","MN",1894,"seq-5","https://articleextractor.org/pages/18073/mnhi_allemande_ver01/sn85025570/1894/04/26/ed-1/seq-5/1","Tuscumbia","GA","sn85025570",-87.70253,34.7312,784,"N","1890s","Minnesota","North Central","North"
"2039",2946,18074,"The Wichita daily eagle ","Lewsiburg, TN","4/18/1894","Wichita, Kansas",-97.33005,37.687176,"Wichita","KS",1894,"seq-2","https://articleextractor.org/pages/18074/khi_jennison_ver01/sn82014635/1894/04/18/ed-1/seq-2/1","Lewsiburg","TN","sn82014635",-86.788889,35.44924,605,"N","1890s","Kansas","North Central","North"
"2040",2948,18077,"The Irish standard ","Tuscumbia, AL","4/28/1894","Minneapolis, Minnesota",-93.26501,44.977753,"Minneapolis","MN",1894,"seq-2","https://articleextractor.org/pages/18077/mnhi_betelgeuse_ver01/sn90059959/1894/04/28/ed-1/seq-2/1","Tuscumbia","AL","sn90059959",-87.70253,34.7312,767,"N","1890s","Minnesota","North Central","North"
"2041",2949,18078,"Waterbury evening Democrat ","Cottonwood Falls, KS","5/14/1894","Waterbury, Connecticut",-73.0515,41.558152,"Waterbury","CT",1894,"seq-1","https://articleextractor.org/pages/18078/ct_gum_ver01/sn94053256/1894/05/14/ed-1/seq-1/1","Cottonwood Falls","KS","sn94053256",-96.542784,38.372236,1261,"N","1890s","Connecticut","Northeast","North"
"2042",2950,18079,"Fort Worth gazette ","Millington, TN","10/30/1894","Fort Worth, Texas",-97.33077,32.755488,"Fort Worth","TX",1894,"seq-4","https://articleextractor.org/pages/18079/txdn_india_ver02/sn86071158/1894/10/30/ed-1/seq-4/1","Millington","TN","sn86071158",-89.897308,35.341474,462,"N","1890s","Texas","South","South"
"2043",2951,18080,"Brownsville herald ","Columbia, MO","7/6/1923","Brownsville, Texas",-97.49748,25.901747,"Brownsville","TX",1923,"seq-1","https://articleextractor.org/pages/18080/txdn_burnett_ver01/sn86063730/1923/07/06/ed-1/seq-1/1","Columbia","MO","sn86063730",-92.334072,38.951705,951,"N","1920s","Texas","South","South"
"2044",2952,18081,"The Wichita daily eagle ","Bell Buckle, TN","8/12/1899","Wichita, Kansas",-97.33005,37.687176,"Wichita","KS",1899,"seq-8","https://articleextractor.org/pages/18081/khi_kurtis_ver01/sn82014635/1899/08/12/ed-1/seq-8/1","Bell Buckle","TN","sn82014635",-86.35416,35.591738,626,"N","1890s","Kansas","North Central","North"
"2045",2953,18082,"The monitor. ","NA, NA","7/18/1924","Omaha, Nebraska",-95.9345,41.256537,"Omaha","NE",1924,"seq-2","https://articleextractor.org/pages/18082/nbu_indescribablebeast_ver01/00225879/1924/07/18/ed-1/seq-2/1",NA,NA,"00225879",NA,NA,NA,"N","1920s","Nebraska","North Central","Misc"
"2046",2954,18084,"The Morning Tulsa daily world ","Mexica, TX","6/3/1922","Tulsa, Oklahoma",-95.99277,36.153982,"Tulsa","OK",1922,"seq-11","https://articleextractor.org/pages/18084/okhi_idabel_ver01/sn85042345/1922/06/03/ed-1/seq-11/1","Mexica","TX","sn85042345",-96.482203,31.67989,311,"N","1920s","Oklahoma","South","Misc"
"2047",2955,18085,"The Guthrie daily leader ","Parksville, SC","6/26/1922","Guthrie, Oklahoma",-97.42532,35.878937,"Guthrie","OK",1922,"seq-1","https://articleextractor.org/pages/18085/okhi_dillpickle_ver01/sn86063952/1922/06/26/ed-1/seq-1/1","Parksville","SC","sn86063952",-82.219566,33.78624,874,"N","1920s","Oklahoma","South","Misc"
"2048",2956,18086,"Daily tobacco leaf-chronicle. ","NA, NA","12/16/1892","Clarksville, Tennessee",-87.35945,36.529771,"Clarksville","TN",1892,"seq-8","https://articleextractor.org/pages/18086/tu_kay_ver01/sn88061072/1892/12/16/ed-1/seq-8/1",NA,NA,"sn88061072",NA,NA,NA,"N","1890s","Tennessee","South","South"
"2049",2957,18088,"The Butte inter mountain ","NA, NA","10/15/1903","Butte, Montana",-112.53478,46.003823,"Butte","MT",1903,"seq-3","https://articleextractor.org/pages/18088/mthi_goldeneye_ver01/sn83025294/1903/10/15/ed-1/seq-3/1",NA,NA,"sn83025294",NA,NA,NA,"N","1900s","Montana","West","Misc"
"2050",2958,18091,"Semi-weekly interior journal ","Millersburg, OH","4/5/1892","Stanford, Kentucky",-84.66189,37.53119,"Stanford","KY",1892,"seq-2","https://articleextractor.org/pages/18091/kyu_excalibur_ver01/sn85052020/1892/04/05/ed-1/seq-2/2","Millersburg","OH","sn85052020",-81.91792,40.554507,256,"N","1890s","Kentucky","South","Border"
"2051",2959,18092,"The Hawaiian gazette ","Roanoake, VA","10/3/1893","Honolulu , Hawaii",-157.85814,21.309884,"Honolulu ","HI",1893,"seq-13","https://articleextractor.org/pages/18092/hihouml_damsel_ver01/sn83025121/1893/10/03/ed-1/seq-13/2","Roanoake","VA","sn83025121",-79.941427,37.27097,4701,"N","1890s","Hawaii","West","Misc"
"2052",2962,18093,"The Indianapolis times ","Harrison, AR","1/17/1923","Indianapolis , Indiana",-86.15807,39.768403,"Indianapolis ","IN",1923,"seq-12","https://articleextractor.org/pages/18093/in_darrow_ver03/sn82015313/1923/01/17/ed-1/seq-12/2","Harrison","AR","sn82015313",-93.107405,36.229771,451,"N","1920s","Indiana","North Central","North"
"2053",2963,18094,"Iuka reporter. ","Roanoake, VA","2/1/1894","Iuka, Mississippi",-88.19004,34.811757,"Iuka","MS",1894,"seq-2","https://articleextractor.org/pages/18094/msar_lapis_ver01/sn87065215/1894/02/01/ed-1/seq-2/1","Roanoake","VA","sn87065215",-79.941427,37.27097,491,"N","1890s","Mississippi","South","South"
"2054",2964,18095,"News-observer-chronicle ","Alleghany, VA","2/27/1894","Raleigh, North Carolina",-78.63818,35.77959,"Raleigh","NC",1894,"seq-1","https://articleextractor.org/pages/18095/ncu_earnhardt_ver01/sn84042105/1894/02/27/ed-1/seq-1/1","Alleghany","VA","sn84042105",-80.240346,37.747345,162,"N","1890s","North Carolina","South","South"
"2055",2965,18096,"The Ohio Democrat. ","Millington, TN","9/5/1894","Logan, Ohio",-82.4071,39.540067,"Logan","OH",1894,"seq-1","https://articleextractor.org/pages/18096/ohi_delta_ver01/sn87075048/1894/09/05/ed-1/seq-1/1","Millington","TN","sn87075048",-89.897308,35.341474,503,"N","1890s","Ohio","North Central","North"
"2056",2966,18099,"The news boy. ","Little Rock, AR","9/29/1894","Benton, Missouri",-89.56258,37.097828,"Benton","MO",1894,"seq-5","https://articleextractor.org/pages/18099/mohi_gordon_ver01/sn89066235/1894/09/29/ed-1/seq-5/1","Little Rock","AR","sn89066235",-92.288016,34.744462,223,"N","1890s","Missouri","North Central","Border"
"2057",2967,18101,"Omaha daily bee. ","Amite County, MS","10/27/1894","Omaha , Nebraska",-95.9345,41.256537,"Omaha ","NE",1894,"seq-4","https://articleextractor.org/pages/18101/nbu_alliance_ver01/sn99021999/1894/10/27/ed-1/seq-4/1","Amite County","MS","sn99021999",-90.8294,31.16838,753,"N","1890s","Nebraska","North Central","Misc"
"2058",2968,18102,"St. Paul daily globe ","NA, NA","5/19/1894","Saint Paul, Minnesota",-93.08996,44.953703,"Saint Paul","MN",1894,"seq-1","https://articleextractor.org/pages/18102/mnhi_mankato_ver01/sn90059522/1894/05/19/ed-1/seq-1/1",NA,NA,"sn90059522",NA,NA,NA,"N","1890s","Minnesota","North Central","North"
"2059",2969,18103,"Perrysburg journal. ","NA, NA","1/6/1894","Perrysburg, Ohio",-83.62716,41.556996,"Perrysburg","OH",1894,"seq-6","https://articleextractor.org/pages/18103/ohi_foxtrot_ver01/sn87076843/1894/01/06/ed-1/seq-6/1",NA,NA,"sn87076843",NA,NA,NA,"N","1890s","Ohio","North Central","North"
"2060",2972,18104,"The evening world ","NA, NA","9/22/1894","New York, New York",-74.00597,40.712775,"New York","NY",1894,"seq-4","https://articleextractor.org/pages/18104/nn_kobayashi_ver01/sn83030193/1894/09/22/ed-4/seq-4/1",NA,NA,"sn83030193",NA,NA,NA,"N","1890s","New York","Northeast","North"
"2061",2973,18105,"Macon beacon ","Millington, TN","9/8/1894","Macon, Mississippi",-88.56088,33.105404,"Macon","MS",1894,"seq-1","https://articleextractor.org/pages/18105/msar_applejack_ver01/sn83016943/1894/09/08/ed-1/seq-1/1","Millington","TN","sn83016943",-89.897308,35.341474,173,"N","1890s","Mississippi","South","South"
"2062",2974,18106,"Staunton spectator ","Stroudsburg, PA","3/21/1894","Staunton, Virginia",-79.0717,38.149576,"Staunton","VA",1894,"seq-2","https://articleextractor.org/pages/18106/vi_lure_ver01/sn84024718/1894/03/21/ed-1/seq-2/1","Stroudsburg","PA","sn84024718",-75.194625,40.986761,285,"N","1890s","Virginia","South","South"
"2063",2975,18108,"Rock Island Argus. ","Manchester, MO","1/17/1894","Rock Island, Illinois",-90.57875,41.509477,"Rock Island","IL",1894,"seq-1","https://articleextractor.org/pages/18108/iune_ephemera_ver01/sn92053934/1894/01/17/ed-1/seq-1/1","Manchester","MO","sn92053934",-90.509288,38.596998,201,"N","1890s","Illinois","North Central","North"
"2064",2976,18109,"Dakota farmers' leader. ","Biloxi, MS","7/27/1894","Canton, South Dakota",-99.90181,43.969515,"Canton","SD",1894,"seq-3","https://articleextractor.org/pages/18109/mnhi_volvo_ver01/sn00065127/1894/07/27/ed-1/seq-3/1","Biloxi","MS","sn00065127",-88.885308,30.396032,1116,"N","1890s","South Dakota","North Central","Misc"
"2065",2977,18110,"Dakota farmers' leader. ","Millington, TN","9/14/1894","Canton, South Dakota",-99.90181,43.969515,"Canton","SD",1894,"seq-2","https://articleextractor.org/pages/18110/mnhi_volvo_ver01/sn00065127/1894/09/14/ed-1/seq-2/1","Millington","TN","sn00065127",-89.897308,35.341474,799,"N","1890s","South Dakota","North Central","Misc"
"2066",2980,18111,"The Guthrie daily leader ","Fulton, MO","7/4/1894","Guthrie, Oklahoma",-97.42532,35.878937,"Guthrie","OK",1894,"seq-1","https://articleextractor.org/pages/18111/okhi_ellis_ver01/sn86063952/1894/07/04/ed-1/seq-1/1","Fulton","MO","sn86063952",-91.947959,38.846708,364,"N","1890s","Oklahoma","South","Misc"
"2067",2981,18113,"Abilene weekly reflector ","Amite City, LA","2/11/1897","Abilene, Kansas",-97.21391,38.917222,"Abilene","KS",1897,"seq-12","https://articleextractor.org/pages/18113/khi_lawrence_ver01/sn84029386/1897/02/11/ed-1/seq-12/1","Amite City","LA","sn84029386",-90.508981,30.726575,682,"N","1890s","Kansas","North Central","North"
"2068",2983,18115,"The Democratic advocate ","Carterville, IL","10/7/1899","Westminster, Maryland",-76.99581,39.575379,"Westminster","MD",1899,"seq-1","https://articleextractor.org/pages/18115/mdu_douglass_ver01/sn85038292/1899/10/07/ed-1/seq-1/1","Carterville","IL","sn85038292",-89.077299,37.76005,664,"N","1890s","Maryland","South","Border"
"2069",2984,18117,"Abilene weekly reflector ","Jackson, MS","8/3/1899","Abilene, Kansas",-97.21391,38.917222,"Abilene","KS",1899,"seq-2","https://articleextractor.org/pages/18117/khi_lawrence_ver01/sn84029386/1899/08/03/ed-1/seq-2/1","Jackson","MS","sn84029386",-90.18481,32.298757,604,"N","1890s","Kansas","North Central","North"
"2070",2985,18118,"The Rock Island Argus and daily union. ","Oklahoma City, OK","1/25/1922","Rock Island, Illinois",-90.57875,41.509477,"Rock Island","IL",1922,"seq-1","https://articleextractor.org/pages/18118/iune_gutter_ver02/sn92053933/1922/01/25/ed-1/seq-1/1","Oklahoma City","OK","sn92053933",-97.516428,35.46756,562,"N","1920s","Illinois","North Central","North"
"2071",2986,18120,"The Topeka state journal ","Owensboro, KY","12/30/1896","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1896,"seq-3","https://articleextractor.org/pages/18120/khi_inge_ver01/sn82016014/1896/12/30/ed-1/seq-3/1","Owensboro","KY","sn82016014",-87.111168,37.771907,472,"N","1890s","Kansas","North Central","North"
"2072",2987,18121,"The times-news ","Wiggins, MS","11/22/1938","Hendersonville, North Carolina",-82.46095,35.318728,"Hendersonville","NC",1938,"seq-7","https://articleextractor.org/pages/18121/ncu_endive_ver02/sn86063811/1938/11/22/ed-1/seq-7/1","Wiggins","MS","sn86063811",-89.135328,30.858244,495,"N","1930s","North Carolina","South","South"
"2073",2988,18122,"The Chicago whip. ","Ellaville, GA","2/18/1922","Chicago, Illinois",-87.6298,41.878114,"Chicago","IL",1922,"seq-1","https://articleextractor.org/pages/18122/iune_amethyst_ver01/sn86056950/1922/02/18/ed-1/seq-1/1","Ellaville","GA","sn86056950",-84.30908,32.238214,691,"N","1920s","Illinois","North Central","North"
"2074",2989,18124,"The Washburn leader ","Alma, KS","7/15/1899","Washburn, North Dakota",-101.02903,47.28916,"Washburn","ND",1899,"seq-5","https://articleextractor.org/pages/18124/ndhi_hydrogen_ver01/sn85000631/1899/07/15/ed-1/seq-5/1","Alma","KS","sn85000631",-96.289162,39.016666,620,"N","1890s","North Dakota","North Central","Misc"
"2075",2990,18125,"The record-union ","Mexico, MO","7/23/1899","Sacramento, California",-121.4944,38.581572,"Sacramento","CA",1899,"seq-1","https://articleextractor.org/pages/18125/curiv_inskip_ver01/sn82015104/1899/07/23/ed-1/seq-1/1","Mexico","MO","sn82015104",-91.887271,39.173065,1588,"N","1890s","California","West","North"
"2076",2992,18126,"The daily banner. ","NA, AL","12/23/1912","Cambridge, Maryland",-76.07883,38.563174,"Cambridge","MD",1912,"seq-3","https://articleextractor.org/pages/18126/mdu_jacobsen_ver01/sn88065731/1912/12/23/ed-1/seq-3/1",NA,"AL","sn88065731",NA,NA,NA,"N","1910s","Maryland","South","Border"
"2077",2993,18127,"Scott County kicker. ","Newark, OH","3/18/1911","Benton, Missouri",-89.56258,37.097828,"Benton","MO",1911,"seq-2","https://articleextractor.org/pages/18127/mohi_dorothea_ver01/sn89066234/1911/03/18/ed-1/seq-2/1","Newark","OH","sn89066234",-82.401264,40.058121,438,"N","1910s","Missouri","North Central","Border"
"2078",2995,18128,"University Missourian ","NA, NA","4/26/1911","Columbia, Missouri",-92.33407,38.951705,"Columbia","MO",1911,"seq-2","https://articleextractor.org/pages/18128/mohi_carver_ver01/sn89066313/1911/04/26/ed-1/seq-2/1",NA,NA,"sn89066313",NA,NA,NA,"N","1910s","Missouri","North Central","Border"
"2079",2996,18129,"The Marion daily mirror. ","Newark, OH","4/26/1911","Marion, Ohio",-83.12852,40.58867,"Marion","OH",1911,"seq-2","https://articleextractor.org/pages/18129/ohi_kilo_ver01/sn88077573/1911/04/26/ed-1/seq-2/1","Newark","OH","sn88077573",-82.401264,40.058121,53,"Y","1910s","Ohio","North Central","North"
"2080",2997,18130,"The daily worker ","NA, NA","10/28/1932","Chicago, Illinois",-87.6298,41.878114,"Chicago","IL",1932,"seq-3","https://articleextractor.org/pages/18130/iune_fluorite_ver01/sn84020097/1932/10/28/ed-1/seq-3/1",NA,NA,"sn84020097",NA,NA,NA,"N","1930s","Illinois","North Central","North"
"2081",2998,18131,"The Snyder signal. ","Dublin, GA","10/6/1911","Snyder, Texas",-100.91762,32.717886,"Snyder","TX",1911,"seq-5","https://articleextractor.org/pages/18131/txdn_dodge_ver01/sn86064239/1911/10/06/ed-1/seq-5/1","Dublin","GA","sn86064239",-82.903754,32.540445,1048,"N","1910s","Texas","South","South"
"2082",2999,18132,"The Cairo bulletin. ","Farmersville, TX","8/12/1911","Cairo, Illinois",-89.17646,37.005329,"Cairo","IL",1911,"seq-1","https://articleextractor.org/pages/18132/iune_kerning_ver01/sn93055779/1911/08/12/ed-1/seq-1/1","Farmersville","TX","sn93055779",-96.359982,33.163449,486,"N","1910s","Illinois","North Central","North"
"2083",3000,18133,"The Bennington evening banner. ","NA, NA","4/25/1911","Bennington, Vermont",-73.19677,42.878135,"Bennington","VT",1911,"seq-2","https://articleextractor.org/pages/18133/vtu_barre_ver01/sn95066012/1911/04/25/ed-1/seq-2/1",NA,NA,"sn95066012",NA,NA,NA,"N","1910s","Vermont","Northeast","North"
"2084",3001,18134,"Perth Amboy evening news ","Durant, OK","8/15/1911","Perth Amboy, New Jersey",-74.26542,40.506772,"Perth Amboy","NJ",1911,"seq-3","https://articleextractor.org/pages/18134/njr_cinnamon_ver03/sn85035720/1911/08/15/ed-2/seq-3/1","Durant","OK","sn85035720",-96.397123,33.992419,1295,"N","1910s","New Jersey","Northeast","North"
"2085",3002,18136,"The Daily Ardmoreite ","Social Circle, GA","6/28/1911","Ardmore, Oklahoma",-97.14363,34.174261,"Ardmore","OK",1911,"seq-5","https://articleextractor.org/pages/18136/okhi_eufaula_ver01/sn85042303/1911/06/28/ed-1/seq-5/1","Social Circle","GA","sn85042303",-83.718231,33.656228,771,"N","1910s","Oklahoma","South","Misc"
"2086",3004,18137,"American Falls press ","Manford, OK","12/7/1911","American Falls, Idaho",-112.85444,42.786023,"American Falls","ID",1911,"seq-2","https://articleextractor.org/pages/18137/idhi_james_ver01/sn86063041/1911/12/07/ed-1/seq-2/1","Manford","OK","sn86063041",-96.354457,36.13341,992,"N","1910s","Idaho","West","Misc"
"2087",3006,18138,"The broad ax ","Columbia, SC","12/28/1912","Salt Lake City, Illinois",-89.39853,40.633125,"Salt Lake City","IL",1912,"seq-1","https://articleextractor.org/pages/18138/iune_charlie_ver01/sn84024055/1912/12/28/ed-1/seq-1/1","Columbia","SC","sn84024055",-81.034814,34.00071,649,"N","1910s","Illinois","North Central","North"
"2088",3007,18139,"The Topeka state journal ","NA, KY","4/24/1911","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1911,"seq-4","https://articleextractor.org/pages/18139/khi_edelbrock_ver01/sn82016014/1911/04/24/ed-1/seq-4/1",NA,"KY","sn82016014",106.150007,22.726562,7950,"N","1910s","Kansas","North Central","North"
"2089",3008,18140,"The daily worker ","NA, NA","10/6/1932","Chicago, Illinois",-87.6298,41.878114,"Chicago","IL",1932,"seq-4","https://articleextractor.org/pages/18140/iune_fluorite_ver01/sn84020097/1932/10/06/ed-1/seq-4/1",NA,NA,"sn84020097",NA,NA,NA,"N","1930s","Illinois","North Central","North"
"2090",3009,18141,"Newark evening star and Newark advertiser ","McIntosh, FL","11/19/1912","Newark, New Jersey",-74.17237,40.735657,"Newark","NJ",1912,"seq-2","https://articleextractor.org/pages/18141/njr_carmela_ver01/sn91064011/1912/11/19/ed-1/seq-2/1","McIntosh","FL","sn91064011",-82.222042,29.44886,903,"N","1910s","New Jersey","Northeast","North"
"2091",3010,18142,"Omaha daily bee. ","Caruthersville, MO","10/13/1911","Omaha , Nebraska",-95.9345,41.256537,"Omaha ","NE",1911,"seq-1","https://articleextractor.org/pages/18142/nbu_rosewater_ver01/sn99021999/1911/10/13/ed-1/seq-1/1","Caruthersville","MO","sn99021999",-89.655635,36.193125,487,"N","1910s","Nebraska","North Central","Misc"
"2092",3011,18143,"The Hocking sentinel ","Lynchburg, TN","1/26/1899","Logan, Ohio",-82.4071,39.540067,"Logan","OH",1899,"seq-2","https://articleextractor.org/pages/18143/ohi_delta_ver01/sn85038119/1899/01/26/ed-1/seq-2/1","Lynchburg","TN","sn85038119",-86.374021,35.283024,366,"N","1890s","Ohio","North Central","North"
